step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
163,CASH_OUT,145578.02,C2127029768,0.0,0.0,C1232317647,1365995.0,1511573.01,0,0
120,PAYMENT,20378.63,C1447183267,0.0,0.0,M463002870,0.0,0.0,0,0
234,CASH_OUT,47135.99,C480028566,0.0,0.0,C703953879,1937529.86,1984665.84,0,0
158,PAYMENT,10745.07,C384031213,0.0,0.0,M906947073,0.0,0.0,0,0
205,CASH_IN,111734.31,C609356266,20957.0,132691.31,C1248032388,1817099.51,1705365.2,0,0
256,CASH_IN,98099.42,C491649012,58391.0,156490.42,C1030357626,0.0,0.0,0,0
160,CASH_OUT,372025.54,C1633689723,0.0,0.0,C2059464244,1158331.55,1530357.09,0,0
212,PAYMENT,11262.85,C49501383,0.0,0.0,M763291971,0.0,0.0,0,0
163,CASH_IN,157364.56,C927308198,3286032.25,3443396.81,C1714248325,1315521.51,1158156.95,0,0
381,CASH_OUT,84361.54,C1838483285,0.0,0.0,C2072454153,674838.92,759200.46,0,0
381,PAYMENT,16675.88,C1592158936,0.0,0.0,M1993069686,0.0,0.0,0,0
330,CASH_OUT,112656.79,C1095804160,0.0,0.0,C317675735,5105313.5,5217970.29,0,0
184,CASH_OUT,225244.59,C1076232871,56542.0,0.0,C193430477,0.0,225244.59,0,0
162,TRANSFER,622707.74,C391063925,133697.69,0.0,C2127720320,2163905.06,2786612.8,0,0
227,PAYMENT,1679.22,C1452979954,0.0,0.0,M361711862,0.0,0.0,0,0
250,PAYMENT,27986.88,C1237195182,0.0,0.0,M1110538644,0.0,0.0,0,0
135,CASH_IN,149809.37,C498196694,20056.0,169865.37,C2064683490,0.0,0.0,0,0
15,CASH_OUT,199066.17,C1607060805,287493.13,88426.96,C1072809263,296295.45,4705.14,0,0
355,PAYMENT,20200.08,C1537519885,0.0,0.0,M1759993055,0.0,0.0,0,0
256,PAYMENT,14575.33,C994561313,0.0,0.0,M58164165,0.0,0.0,0,0
22,CASH_OUT,59650.77,C604093360,0.0,0.0,C434602041,202882.66,262533.43,0,0
207,PAYMENT,15845.99,C708111772,14382.0,0.0,M1205663959,0.0,0.0,0,0
322,CASH_OUT,383187.16,C473172844,3501.0,0.0,C996497511,143158.98,526346.14,0,0
204,PAYMENT,2438.02,C419032628,48754.0,46315.98,M1732775307,0.0,0.0,0,0
34,CASH_IN,83997.13,C875239046,9303968.58,9387965.71,C685803345,1449349.11,1365351.98,0,0
644,TRANSFER,175861.49,C226812792,0.0,0.0,C854261275,873046.65,1048908.13,0,0
14,CASH_OUT,231960.38,C1976721486,25283.0,0.0,C1973610362,109764.0,294834.87,0,0
42,TRANSFER,1245635.29,C411445813,227.0,0.0,C1216772160,94813.02,1822647.25,0,0
207,PAYMENT,25983.26,C1108053673,0.0,0.0,M2108659031,0.0,0.0,0,0
656,CASH_IN,25598.07,C1316701830,4225784.54,4251382.61,C116661941,293085.23,267487.16,0,0
376,CASH_OUT,163968.28,C534502291,75221.0,0.0,C869944357,652251.56,816219.84,0,0
397,PAYMENT,4682.37,C1455799678,92992.0,88309.63,M1702792953,0.0,0.0,0,0
17,CASH_OUT,64677.16,C1321306593,10274.0,0.0,C975720214,59594.72,124271.88,0,0
208,PAYMENT,20038.04,C1768061450,0.0,0.0,M745081807,0.0,0.0,0,0
326,CASH_OUT,72185.74,C1466289579,0.0,0.0,C1373259445,1933019.55,2005205.29,0,0
187,CASH_IN,40450.17,C2034313228,11315165.08,11355615.25,C1887353855,13393811.14,13353360.97,0,0
400,PAYMENT,14212.46,C1958942132,0.0,0.0,M181516846,0.0,0.0,0,0
162,PAYMENT,11527.15,C1894132233,0.0,0.0,M307834798,0.0,0.0,0,0
234,CASH_OUT,23238.77,C1235185795,0.0,0.0,C683548004,926683.33,949922.1,0,0
238,CASH_IN,139888.58,C45822465,7307380.77,7447269.36,C921937556,875086.65,735198.07,0,0
129,CASH_IN,9571.35,C185743072,103714.0,113285.35,C1288067712,204574.07,577776.17,0,0
426,CASH_OUT,11621.17,C1138626226,0.0,0.0,C2125665756,83895.87,95517.04,0,0
253,CASH_IN,25323.13,C1393186042,10165182.74,10190505.87,C1305162650,1519657.41,1494334.28,0,0
694,CASH_IN,198672.16,C1211570601,2879182.8,3077854.95,C1312771624,2427126.43,2228454.27,0,0
324,PAYMENT,18617.89,C1702941431,10128.0,0.0,M756494385,0.0,0.0,0,0
187,CASH_OUT,393495.61,C753032954,20759.0,0.0,C526438324,0.0,393495.61,0,0
369,PAYMENT,25266.54,C998200495,51844.0,26577.46,M612330359,0.0,0.0,0,0
33,PAYMENT,17544.01,C193229455,6285.32,0.0,M1691470710,0.0,0.0,0,0
212,PAYMENT,12177.75,C1760351680,13028.78,851.03,M1954357324,0.0,0.0,0,0
358,CASH_OUT,365268.88,C1513828272,486721.31,121452.43,C502635125,915158.37,1280427.25,0,0
229,PAYMENT,20170.47,C1707420318,437833.7,417663.23,M33034325,0.0,0.0,0,0
307,PAYMENT,8708.86,C850538515,21586.0,12877.14,M1617442543,0.0,0.0,0,0
212,TRANSFER,1103799.21,C1002356925,0.0,0.0,C874695772,1512925.81,2616725.02,0,0
573,PAYMENT,6682.09,C892261683,67830.0,61147.91,M777916145,0.0,0.0,0,0
17,PAYMENT,41728.54,C386945124,48813.35,7084.81,M926659453,0.0,0.0,0,0
177,CASH_IN,177259.95,C1355514798,14881694.56,15058954.52,C424091609,2664164.28,2486904.33,0,0
132,PAYMENT,4224.03,C2117665431,0.0,0.0,M959353424,0.0,0.0,0,0
18,PAYMENT,7775.46,C373969715,0.0,0.0,M1630923975,0.0,0.0,0,0
189,PAYMENT,9518.03,C1720662653,15984.0,6465.97,M193841755,0.0,0.0,0,0
686,CASH_IN,63738.69,C2139841584,112225.0,175963.69,C1715570085,100560.4,36821.71,0,0
374,PAYMENT,38180.59,C163111865,0.0,0.0,M2010239356,0.0,0.0,0,0
304,PAYMENT,6331.66,C1767974522,95135.0,88803.34,M1527018540,0.0,0.0,0,0
203,CASH_OUT,24138.79,C1101347307,0.0,0.0,C931792039,663736.53,687875.32,0,0
230,CASH_OUT,92781.39,C1216653079,23811.0,0.0,C1056490225,51857.05,144638.44,0,0
278,TRANSFER,775539.19,C174065619,29908.0,0.0,C2055942621,776447.26,1551986.46,0,0
382,PAYMENT,10222.56,C152759945,52936.5,42713.94,M616862720,0.0,0.0,0,0
375,CASH_OUT,133223.56,C321684093,242399.55,109175.98,C266226849,523606.89,656830.45,0,0
304,PAYMENT,36407.49,C1480742689,0.0,0.0,M202672797,0.0,0.0,0,0
332,TRANSFER,918347.45,C1483779654,0.0,0.0,C1412998886,3900908.64,4819256.08,0,0
16,CASH_OUT,649717.44,C1785450218,0.0,0.0,C239180374,6910744.23,7694198.72,0,0
249,CASH_OUT,1515.64,C2124907871,19667.0,18151.36,C1700171716,74633.85,76149.5,0,0
11,CASH_OUT,267908.63,C547314235,0.0,0.0,C893193802,470191.1,738099.72,0,0
400,CASH_OUT,288867.87,C383637669,48055.15,0.0,C555110752,3004877.4,3293745.28,0,0
208,CASH_IN,33943.4,C492160694,7509416.93,7543360.33,C4555860,488124.45,454181.05,0,0
308,PAYMENT,10304.35,C1169839278,5060.0,0.0,M1354903304,0.0,0.0,0,0
15,CASH_OUT,181393.14,C547746042,577933.51,396540.36,C2003613716,1960888.75,2142281.89,0,0
162,CASH_OUT,138328.11,C393809475,0.0,0.0,C1939597728,1979605.07,2117933.18,0,0
131,PAYMENT,298.41,C212325672,0.0,0.0,M963336606,0.0,0.0,0,0
355,PAYMENT,10721.67,C47469605,49517.58,38795.91,M1942903057,0.0,0.0,0,0
308,CASH_IN,42893.37,C951964758,290611.0,333504.37,C15272495,9934.0,0.0,0,0
164,CASH_OUT,15774.25,C1026269735,0.0,0.0,C1074650997,759451.93,948088.83,0,0
333,PAYMENT,19998.35,C169062503,11556.0,0.0,M476159946,0.0,0.0,0,0
253,CASH_OUT,270950.11,C713101328,0.0,0.0,C1336104429,26779452.62,27050402.74,0,0
11,PAYMENT,12219.36,C1106828564,0.0,0.0,M1899429741,0.0,0.0,0,0
10,CASH_OUT,11277.82,C189320145,21079.0,9801.18,C1952151719,720718.26,673816.87,0,0
323,CASH_IN,8856.62,C728962752,1015208.49,1024065.11,C2004318274,1489935.31,1481078.68,0,0
349,PAYMENT,19256.59,C614003942,59294.0,40037.41,M173448459,0.0,0.0,0,0
204,CASH_OUT,301892.94,C592726642,384077.74,82184.8,C2001604944,1571752.08,1873645.02,0,0
235,PAYMENT,1825.88,C294863855,0.0,0.0,M1658228144,0.0,0.0,0,0
178,PAYMENT,6794.6,C1437256661,0.0,0.0,M508701876,0.0,0.0,0,0
308,CASH_OUT,55596.89,C1627487825,0.0,0.0,C319637840,1268278.64,1323875.52,0,0
325,CASH_OUT,20840.65,C2049611074,134692.0,113851.35,C737653634,292012.02,312852.67,0,0
347,CASH_OUT,85118.61,C809005224,0.0,0.0,C648212947,100257.73,185376.34,0,0
276,PAYMENT,14202.47,C1211741195,258.0,0.0,M1609859017,0.0,0.0,0,0
234,CASH_IN,322845.02,C1000151658,2025.0,324870.02,C1708623380,0.0,0.0,0,0
133,PAYMENT,25217.71,C346889923,70125.79,44908.08,M804079640,0.0,0.0,0,0
297,CASH_OUT,317009.23,C1473313505,24253.0,0.0,C1402766825,206307.99,523317.23,0,0
321,TRANSFER,453086.31,C3470569,0.0,0.0,C990997691,2286800.55,2739886.86,0,0
161,CASH_OUT,266840.0,C1331394173,13051.0,0.0,C720679138,238977.22,697264.69,0,0
180,CASH_IN,65325.17,C858129015,717.0,66042.17,C142663207,0.0,0.0,0,0
334,PAYMENT,8851.86,C840876056,24395.69,15543.82,M651988987,0.0,0.0,0,0
11,CASH_OUT,274972.96,C1643264233,0.0,0.0,C916641446,3499964.28,3805550.09,0,0
374,CASH_IN,206742.25,C10481080,16236.0,222978.25,C696983268,0.0,0.0,0,0
8,TRANSFER,936179.86,C1028957060,16079.0,0.0,C1019670582,317618.31,2098492.52,0,0
694,TRANSFER,270204.3,C362941207,0.0,0.0,C1797079394,413077.55,683281.85,0,0
160,PAYMENT,19641.62,C1797820711,691136.51,671494.89,M1268575900,0.0,0.0,0,0
18,PAYMENT,7087.85,C877057020,0.0,0.0,M525721100,0.0,0.0,0,0
396,CASH_OUT,28968.6,C594214389,0.0,0.0,C1644813703,539956.3,568924.9,0,0
399,DEBIT,2027.02,C1640307499,0.0,0.0,C1235699385,204117.54,206144.55,0,0
375,CASH_OUT,285996.52,C1475676753,9659.2,0.0,C233381605,4095185.98,4381182.49,0,0
259,CASH_IN,184059.75,C774889411,602495.0,786554.75,C1097670396,0.0,0.0,0,0
398,CASH_OUT,69041.24,C45346901,342966.98,273925.74,C1495418407,1205930.85,1274972.1,0,0
230,TRANSFER,191603.77,C1518581592,334.0,0.0,C549008004,38015.68,229619.45,0,0
259,CASH_OUT,218561.8,C896482738,1041.0,0.0,C783146965,124659.08,343220.88,0,0
287,CASH_IN,172011.96,C370162565,8356267.99,8528279.95,C116240532,454390.98,282379.02,0,0
232,CASH_IN,388382.06,C1599878043,6715065.8,7103447.85,C1279078998,1207525.21,819143.15,0,0
347,PAYMENT,65100.24,C734960619,25059.0,0.0,M1255654396,0.0,0.0,0,0
42,CASH_OUT,284682.78,C180217332,258.0,0.0,C761176386,25590980.08,25875662.86,0,0
251,CASH_OUT,167478.18,C644773941,0.0,0.0,C1289268123,387301.7,554779.88,0,0
329,PAYMENT,12359.7,C1861305441,68060.03,55700.32,M1752186086,0.0,0.0,0,0
43,CASH_OUT,5912.62,C303797217,0.0,0.0,C1670008305,886812.86,892725.48,0,0
129,CASH_OUT,414877.17,C1607097056,15190.0,0.0,C2049329399,0.0,284534.03,0,0
359,PAYMENT,9645.12,C151690225,160119.0,150473.88,M423830929,0.0,0.0,0,0
230,CASH_IN,101482.21,C1106846061,4459.0,105941.21,C1154349626,891788.49,790306.28,0,0
235,CASH_OUT,91864.58,C1789664317,0.0,0.0,C39086186,1145551.6,1237416.18,0,0
381,PAYMENT,14455.23,C140921449,103786.0,89330.77,M1910725638,0.0,0.0,0,0
208,CASH_OUT,307507.57,C1394788812,403628.0,96120.43,C2054573914,0.0,307507.57,0,0
525,CASH_IN,404216.27,C822987602,9507357.64,9911573.91,C408247993,443191.17,38974.89,0,0
278,PAYMENT,11686.46,C1509233965,316570.0,304883.54,M998793596,0.0,0.0,0,0
234,CASH_IN,58915.32,C1049177086,806425.97,865341.3,C1051220224,64335.86,5420.54,0,0
307,CASH_IN,27805.98,C1448700766,829.0,28634.98,C681442785,0.0,0.0,0,0
251,PAYMENT,20266.91,C213250636,0.0,0.0,M1041707840,0.0,0.0,0,0
333,CASH_OUT,75276.3,C2146683467,0.0,0.0,C1599605316,83457.03,158733.34,0,0
402,PAYMENT,4689.76,C376269090,238483.0,233793.24,M1037689560,0.0,0.0,0,0
2,DEBIT,1726.62,C2057227460,5533.0,3806.38,C1335050193,53743.06,56847.02,0,0
252,CASH_IN,26638.42,C2040867362,11952.0,38590.42,C625676436,0.0,0.0,0,0
39,PAYMENT,765.2,C1958376053,0.0,0.0,M1225572148,0.0,0.0,0,0
21,CASH_OUT,23811.71,C558417408,0.0,0.0,C220307583,1306191.77,1330003.48,0,0
163,CASH_IN,16517.96,C1941335917,5481914.64,5498432.6,C682734654,94113.59,77595.62,0,0
476,PAYMENT,1271.36,C338302686,0.0,0.0,M1301068800,0.0,0.0,0,0
184,DEBIT,7836.37,C267096178,21721.0,13884.63,C666594971,1563573.76,1571410.13,0,0
284,CASH_IN,90830.73,C2047655923,7967426.81,8058257.54,C1282818001,97332.56,6501.83,0,0
396,CASH_OUT,349212.68,C830319527,12408.0,0.0,C29695015,0.0,349212.68,0,0
130,PAYMENT,29220.1,C351628147,0.0,0.0,M71543154,0.0,0.0,0,0
8,CASH_OUT,127396.22,C1920136398,202640.14,75243.91,C2104165942,413055.25,331061.49,0,0
227,CASH_IN,142382.86,C1526579203,15918.0,158300.86,C626376827,868694.16,726311.31,0,0
202,CASH_OUT,24415.08,C2011911861,0.0,0.0,C901371489,93874.82,118289.9,0,0
233,PAYMENT,37500.11,C1115410071,110836.79,73336.68,M1881484104,0.0,0.0,0,0
11,PAYMENT,2905.13,C1879022019,30129.0,27223.87,M2127335665,0.0,0.0,0,0
17,TRANSFER,346767.93,C1974452209,0.0,0.0,C371788646,700903.37,1047671.3,0,0
139,PAYMENT,7746.76,C1200222303,0.0,0.0,M583703744,0.0,0.0,0,0
259,CASH_IN,37099.29,C288561953,859911.98,897011.27,C1733479426,282057.79,244958.5,0,0
257,CASH_OUT,164708.05,C169762201,105833.0,0.0,C704002160,604248.38,768956.43,0,0
132,PAYMENT,14753.49,C908671291,364954.26,350200.76,M452118925,0.0,0.0,0,0
355,PAYMENT,9487.15,C702953552,259267.05,249779.9,M1991331570,0.0,0.0,0,0
670,CASH_IN,231913.95,C1263042104,3857511.03,4089424.98,C117436255,2542375.86,2310461.91,0,0
301,PAYMENT,52162.95,C1166560589,0.0,0.0,M1154984565,0.0,0.0,0,0
397,PAYMENT,7774.48,C1840989275,11563.0,3788.52,M1939004740,0.0,0.0,0,0
205,CASH_OUT,309859.68,C318750114,988.0,0.0,C1057820184,0.0,309859.68,0,0
41,CASH_OUT,265755.26,C1863038389,22327.0,0.0,C441419744,239206.44,504961.7,0,0
330,PAYMENT,12001.58,C628460419,71089.94,59088.36,M848116882,0.0,0.0,0,0
395,CASH_OUT,58144.02,C674561831,0.0,0.0,C1936556272,158129.2,216273.22,0,0
14,PAYMENT,15533.92,C1281475627,48052.53,32518.61,M1500754892,0.0,0.0,0,0
132,CASH_IN,253944.93,C728489109,9106526.23,9360471.16,C168698628,355971.25,102026.33,0,0
160,CASH_OUT,97888.87,C1909392515,10942.0,0.0,C790822216,0.0,97888.87,0,0
284,CASH_OUT,89820.56,C1568141732,14961.0,0.0,C56770760,191642.9,281463.46,0,0
37,CASH_OUT,135023.1,C371038940,0.0,0.0,C607874855,1089617.74,1224640.84,0,0
37,PAYMENT,12226.15,C594887579,82181.16,69955.0,M1536218669,0.0,0.0,0,0
38,PAYMENT,4605.29,C1930809918,398321.0,393715.71,M1886504560,0.0,0.0,0,0
180,CASH_IN,106238.57,C2065219088,12584969.54,12691208.12,C476523570,1171326.72,1065088.15,0,0
276,PAYMENT,5636.04,C1836368882,0.0,0.0,M289608379,0.0,0.0,0,0
37,CASH_IN,214700.2,C1289916107,15165.0,229865.2,C786510892,606876.28,392176.08,0,0
354,CASH_OUT,97422.08,C573613734,754.0,0.0,C1553858945,0.0,97422.08,0,0
327,CASH_IN,51805.43,C678819657,12918633.26,12970438.69,C526407941,1033674.33,981868.9,0,0
567,CASH_OUT,260572.84,C180286209,16608.0,0.0,C414690879,1901628.22,2162201.06,0,0
302,CASH_OUT,14135.75,C1858498870,19942.0,5806.25,C1725517720,0.0,14135.75,0,0
15,CASH_IN,67012.53,C260118762,15669.0,82681.53,C399074390,62070.08,0.0,0,0
378,CASH_OUT,39720.52,C193431625,20917.0,0.0,C337764908,0.0,39720.52,0,0
327,CASH_OUT,194721.96,C1769153123,1066.0,0.0,C1396282201,2793.38,197515.34,0,0
160,CASH_OUT,283219.95,C2088985208,0.0,0.0,C720881948,1737486.93,2020706.88,0,0
226,PAYMENT,18070.61,C515194198,30211.0,12140.39,M593616220,0.0,0.0,0,0
399,CASH_IN,125404.71,C273969653,9050.0,134454.71,C1685226719,0.0,0.0,0,0
279,TRANSFER,825981.54,C1813583614,23640.0,0.0,C821262193,524509.88,1350491.42,0,0
250,CASH_IN,269631.52,C500268684,2021897.9,2291529.42,C343463188,551412.31,281780.79,0,0
19,CASH_OUT,149681.81,C467827020,0.0,0.0,C354628826,465033.3,614715.11,0,0
276,CASH_OUT,157882.13,C2021737062,20345.0,0.0,C1134451250,397422.44,555304.57,0,0
44,PAYMENT,5986.74,C124210021,54938.0,48951.26,M1755537020,0.0,0.0,0,0
310,CASH_IN,155189.43,C687760073,966214.99,1121404.43,C909249181,8895390.42,8740200.99,0,0
250,PAYMENT,7006.03,C1646188274,50444.0,43437.97,M982537946,0.0,0.0,0,0
303,PAYMENT,9068.84,C557023112,0.0,0.0,M979109030,0.0,0.0,0,0
227,PAYMENT,40799.24,C712053315,24598.0,0.0,M2139823083,0.0,0.0,0,0
141,CASH_OUT,62594.68,C959706155,217971.89,155377.22,C720164665,190919.99,253514.67,0,0
304,PAYMENT,1537.71,C303454344,0.0,0.0,M657750086,0.0,0.0,0,0
186,CASH_IN,63734.55,C245098905,13598.0,77332.55,C1728061503,0.0,0.0,0,0
38,PAYMENT,30902.34,C540043423,725.0,0.0,M360745990,0.0,0.0,0,0
331,PAYMENT,5626.13,C2068319769,0.0,0.0,M2001303460,0.0,0.0,0,0
349,CASH_OUT,316775.22,C883383942,5705.0,0.0,C1768840489,39668.81,356444.03,0,0
396,CASH_OUT,132864.92,C1988906375,1131.0,0.0,C1647456268,0.0,132864.92,0,0
41,CASH_IN,161780.76,C129653145,6978000.81,7139781.57,C387332226,309282.03,147501.27,0,0
396,CASH_OUT,72035.17,C387432912,49990.0,0.0,C1797026054,32172.52,104207.7,0,0
299,CASH_OUT,33074.51,C126728688,0.0,0.0,C420537503,344367.13,377441.65,0,0
161,PAYMENT,2714.26,C1689501480,0.0,0.0,M2123840532,0.0,0.0,0,0
164,PAYMENT,20225.94,C1393285869,98411.93,78185.99,M500131768,0.0,0.0,0,0
228,PAYMENT,10943.07,C75767774,0.0,0.0,M1231160906,0.0,0.0,0,0
9,PAYMENT,9034.55,C216827321,48852.11,39817.56,M1561303244,0.0,0.0,0,0
656,TRANSFER,514924.17,C717298847,355395.81,0.0,C1753369058,4702290.48,5217214.65,0,0
140,CASH_OUT,66550.21,C1106783723,2292.0,0.0,C853515533,119732.8,186283.02,0,0
260,CASH_OUT,51081.64,C1040453586,0.0,0.0,C622957330,409693.59,460775.23,0,0
284,PAYMENT,2149.39,C166342212,327079.0,324929.61,M1439785064,0.0,0.0,0,0
210,CASH_IN,82583.35,C2064697913,13366565.05,13449148.4,C1952616821,111411.5,28828.15,0,0
279,TRANSFER,547930.66,C822544301,0.0,0.0,C117815346,1311011.8,1858942.47,0,0
308,CASH_OUT,234820.71,C41481735,0.0,0.0,C1279772592,435125.05,669945.77,0,0
379,CASH_OUT,170444.77,C534648256,11135.0,0.0,C938106,19186.99,189631.75,0,0
182,PAYMENT,16201.71,C206838780,0.0,0.0,M893523901,0.0,0.0,0,0
422,PAYMENT,2310.34,C360616914,598865.18,596554.84,M350100760,0.0,0.0,0,0
187,CASH_OUT,369511.65,C1385441551,53795.0,0.0,C1766739122,0.0,369511.65,0,0
185,PAYMENT,9980.92,C1576567010,836.08,0.0,M1294278981,0.0,0.0,0,0
397,CASH_OUT,238391.86,C2007672099,0.0,0.0,C508069389,4801117.93,5039509.79,0,0
40,PAYMENT,18246.05,C144327800,20748.0,2501.95,M1424335674,0.0,0.0,0,0
355,PAYMENT,7130.25,C354257489,327860.0,320729.75,M1749922950,0.0,0.0,0,0
335,PAYMENT,18524.95,C185501756,43847.34,25322.39,M2041161565,0.0,0.0,0,0
13,CASH_OUT,45048.08,C1883872198,13005.0,0.0,C1514768801,206933.0,251981.08,0,0
259,CASH_OUT,268958.27,C1829763694,0.0,0.0,C1041505411,537934.07,806892.34,0,0
228,TRANSFER,112808.21,C1515965156,0.0,0.0,C1162763619,330800.38,443608.58,0,0
228,PAYMENT,27609.11,C1944577136,9795.0,0.0,M120632574,0.0,0.0,0,0
306,CASH_OUT,138141.76,C1678377787,0.0,0.0,C1158416905,235703.04,373844.8,0,0
277,CASH_IN,32504.13,C328779474,20974279.27,21006783.41,C1069182583,72463.94,39959.81,0,0
262,PAYMENT,3562.63,C705284896,15628.0,12065.37,M1361829742,0.0,0.0,0,0
186,CASH_OUT,42818.7,C191809291,31770.0,0.0,C1134539303,642910.47,685729.17,0,0
309,CASH_IN,77138.73,C904098686,234.0,77372.73,C1663513765,14679.43,0.0,0,0
309,CASH_IN,81474.04,C437965657,27234525.52,27315999.56,C2023644013,2750437.0,2668962.96,0,0
163,CASH_OUT,36522.08,C1395675094,0.0,0.0,C1949246952,3546372.52,3582894.59,0,0
256,TRANSFER,566931.59,C1604681979,43264.0,0.0,C1243799429,709853.15,1276784.75,0,0
249,CASH_OUT,436276.85,C1446579037,0.0,0.0,C66104659,2081755.33,2518032.18,0,0
329,CASH_OUT,195879.15,C439757777,79765.0,0.0,C1422883644,1064.0,196943.15,0,0
253,PAYMENT,6667.0,C1920321820,0.0,0.0,M755128545,0.0,0.0,0,0
134,CASH_OUT,76091.03,C275624535,0.0,0.0,C291721772,348042.63,424133.66,0,0
185,CASH_OUT,187079.23,C1490868700,0.0,0.0,C1895849165,227385.4,414464.64,0,0
251,CASH_OUT,205883.79,C507228519,0.0,0.0,C132888395,961521.13,1167404.92,0,0
15,CASH_OUT,342697.12,C123693881,0.0,0.0,C1899458851,1602466.78,2593973.2,0,0
161,CASH_IN,146859.44,C398234637,3274825.53,3421684.97,C2135338560,447131.34,300271.9,0,0
42,PAYMENT,1340.19,C1747023179,404839.56,403499.37,M112302513,0.0,0.0,0,0
380,PAYMENT,22153.16,C2027123354,42387.0,20233.84,M329215156,0.0,0.0,0,0
353,PAYMENT,4593.88,C116693810,389664.33,385070.45,M562918574,0.0,0.0,0,0
233,PAYMENT,21677.18,C545611012,21764.0,86.82,M656547851,0.0,0.0,0,0
326,CASH_OUT,23283.54,C1070620111,12258.0,0.0,C557793427,1215199.0,1238482.54,0,0
162,CASH_OUT,323182.03,C1399284892,25258.0,0.0,C1768380472,0.0,323182.03,0,0
190,PAYMENT,14226.47,C39493838,23.0,0.0,M1776126627,0.0,0.0,0,0
210,CASH_OUT,57635.42,C705064564,11416.0,0.0,C2055587597,448897.91,506533.33,0,0
233,PAYMENT,11245.28,C1075721805,0.0,0.0,M1163194914,0.0,0.0,0,0
184,CASH_IN,113767.74,C471937057,6139334.35,6253102.08,C2139921808,654193.86,540426.13,0,0
18,PAYMENT,2344.32,C2017208588,242745.21,240400.89,M440573826,0.0,0.0,0,0
165,TRANSFER,141478.92,C874254569,11534.0,0.0,C1043984524,1065763.53,1207242.45,0,0
132,CASH_OUT,351353.17,C260310050,36311.36,0.0,C1933965693,6401200.23,7266736.01,0,0
142,PAYMENT,15625.38,C593890257,0.0,0.0,M137378776,0.0,0.0,0,0
155,CASH_OUT,26797.28,C1460437957,0.0,0.0,C1396420193,190195.93,216993.21,0,0
189,CASH_OUT,62639.06,C1988053750,0.0,0.0,C2056258249,170416.07,233055.13,0,0
20,PAYMENT,11841.95,C771245253,6095.0,0.0,M1414608668,0.0,0.0,0,0
231,CASH_IN,252291.63,C2122791198,4294292.48,4546584.12,C1687680695,527433.0,275141.36,0,0
280,PAYMENT,21212.72,C648764759,26183.0,4970.28,M2007875247,0.0,0.0,0,0
94,PAYMENT,6015.17,C1863174472,93426.06,87410.89,M968569509,0.0,0.0,0,0
202,CASH_OUT,101505.8,C520222715,0.0,0.0,C1961345408,1446757.91,1548263.71,0,0
208,PAYMENT,8586.97,C1316353946,0.0,0.0,M599212027,0.0,0.0,0,0
185,CASH_OUT,310617.26,C1793334478,11084.0,0.0,C1546078882,61926.39,372543.65,0,0
15,CASH_IN,59213.5,C1772779533,14467.0,73680.5,C837897644,0.0,0.0,0,0
256,CASH_OUT,28890.69,C1327407575,26644.0,0.0,C626545294,1351622.16,1380512.85,0,0
279,CASH_OUT,49583.21,C181880289,0.0,0.0,C1608799110,441859.35,491442.56,0,0
181,CASH_OUT,291292.45,C1142396274,0.0,0.0,C73223892,2736183.24,3027475.69,0,0
253,PAYMENT,2687.5,C16143133,0.0,0.0,M298197483,0.0,0.0,0,0
251,CASH_OUT,656238.45,C1987358545,41063.0,0.0,C768597960,1051583.55,1707822.0,0,0
39,PAYMENT,15517.4,C767023929,0.0,0.0,M1989501802,0.0,0.0,0,0
275,CASH_IN,440978.58,C831296735,5509381.51,5950360.09,C584575825,506776.39,65797.81,0,0
308,CASH_OUT,126671.69,C822284759,243634.14,116962.44,C1825785738,560674.65,687346.34,0,0
474,CASH_IN,149333.33,C1659205038,121911.0,271244.33,C1952338465,106896.7,0.0,0,0
353,PAYMENT,3853.27,C1296527516,72789.64,68936.37,M192127473,0.0,0.0,0,0
203,PAYMENT,15991.09,C807824263,0.0,0.0,M1547821608,0.0,0.0,0,0
263,CASH_OUT,114619.41,C2102702555,0.0,0.0,C1213320210,118267.51,232886.91,0,0
254,CASH_OUT,245052.77,C1048534806,9987.0,0.0,C1456810254,1318135.64,1563188.4,0,0
236,PAYMENT,11033.77,C565489066,0.0,0.0,M1324902508,0.0,0.0,0,0
681,PAYMENT,11378.11,C1312500981,0.0,0.0,M71112860,0.0,0.0,0,0
522,CASH_IN,238013.94,C1928805597,67140.0,305153.94,C2050810961,47316.23,0.0,0,0
17,PAYMENT,8324.93,C1639826624,0.0,0.0,M1619149639,0.0,0.0,0,0
21,PAYMENT,8024.62,C982221438,46668.0,38643.38,M1647523356,0.0,0.0,0,0
156,CASH_OUT,242640.4,C1835522517,305204.0,62563.6,C1860139360,2856195.9,3098836.3,0,0
234,TRANSFER,818395.84,C1037161200,994843.0,176447.16,C161073228,0.0,818395.84,0,0
383,CASH_OUT,27910.25,C825498014,0.0,0.0,C1909673073,333186.76,361097.01,0,0
188,CASH_IN,198461.41,C948550675,14468034.71,14666496.13,C392112370,450071.5,251610.09,0,0
129,CASH_OUT,24945.87,C1485507788,11622.0,0.0,C1229859402,0.0,24945.87,0,0
429,CASH_OUT,31807.33,C1317245392,18.0,0.0,C1686071789,1231176.18,1262983.51,0,0
